1202;1;7;21;25
1203;1;7;22;23
1204;1;7;22;24
1205;1;7;22;25
1206;1;7;23;24
1207;1;7;23;25
1208;1;7;24;25
1209;1;8;9;10
1210;1;8;9;11
1211;1;8;9;12
1212;1;8;9;13
1213;1;8;9;14
1214;1;8;9;15
1215;1;8;9;16
1216;1;8;9;17
1217;1;8;9;18
1218;1;8;9;19
1219;1;8;9;20
1220;1;8;9;21
1221;1;8;9;22
1222;1;8;9;23
1223;1;8;9;24
1224;1;8;9;25
1225;1;8;10;11
1226;1;8;10;12
1227;1;8;10;13
1228;1;8;10;14
1229;1;8;10;15
1230;1;8;10;16
1231;1;8;10;17
1232;1;8;10;18
1233;1;8;10;19
1234;1;8;10;20
1235;1;8;10;21
1236;1;8;10;22
1237;1;8;10;23
1238;1;8;10;24
1239;1;8;10;25
1240;1;8;11;12
1241;1;8;11;13
1242;1;8;11;14
1243;1;8;11;15
1244;1;8;11;16
1245;1;8;11;17
1246;1;8;11;18
1247;1;8;11;19
1248;1;8;11;20
1249;1;8;11;21
1250;1;8;11;22
1251;1;8;11;23
1252;1;8;11;24
1253;1;8;11;25
1254;1;8;12;13
1255;1;8;12;14
1256;1;8;12;15
1257;1;8;12;16
1258;1;8;12;17
1259;1;8;12;18
1260;1;8;12;19
1261;1;8;12;20
1262;1;8;12;21
1263;1;8;12;22
1264;1;8;12;23
1265;1;8;12;24
1266;1;8;12;25
1267;1;8;13;14
1268;1;8;13;15
1269;1;8;13;16
1270;1;8;13;17
1271;1;8;13;18
1272;1;8;13;19
1273;1;8;13;20
1274;1;8;13;21
1275;1;8;13;22
1276;1;8;13;23
1277;1;8;13;24
1278;1;8;13;25
1279;1;8;14;15
1280;1;8;14;16
1281;1;8;14;17
1282;1;8;14;18
1283;1;8;14;19
1284;1;8;14;20
1285;1;8;14;21
1286;1;8;14;22
1287;1;8;14;23
1288;1;8;14;24
1289;1;8;14;25
1290;1;8;15;16
1291;1;8;15;17
1292;1;8;15;18
1293;1;8;15;19
1294;1;8;15;20
1295;1;8;15;21
1296;1;8;15;22
1297;1;8;15;23
1298;1;8;15;24
1299;1;8;15;25
1300;1;8;16;17
1301;1;8;16;18
1302;1;8;16;19
1303;1;8;16;20
1304;1;8;16;21
1305;1;8;16;22
1306;1;8;16;23
1307;1;8;16;24
1308;1;8;16;25
1309;1;8;17;18
1310;1;8;17;19
1311;1;8;17;20
1312;1;8;17;21
1313;1;8;17;22
1314;1;8;17;23
1315;1;8;17;24
1316;1;8;17;25
1317;1;8;18;19
1318;1;8;18;20
1319;1;8;18;21
1320;1;8;18;22
1321;1;8;18;23
1322;1;8;18;24
1323;1;8;18;25
1324;1;8;19;20
1325;1;8;19;21
1326;1;8;19;22
1327;1;8;19;23
1328;1;8;19;24
1329;1;8;19;25
1330;1;8;20;21
1331;1;8;20;22
1332;1;8;20;23
1333;1;8;20;24
1334;1;8;20;25
1335;1;8;21;22
1336;1;8;21;23
1337;1;8;21;24
1338;1;8;21;25
1339;1;8;22;23
1340;1;8;22;24
1341;1;8;22;25
1342;1;8;23;24
1343;1;8;23;25
1344;1;8;24;25
1345;1;9;10;11
1346;1;9;10;12
1347;1;9;10;13
1348;1;9;10;14
1349;1;9;10;15
1350;1;9;10;16
1351;1;9;10;17
1352;1;9;10;18
1353;1;9;10;19
1354;1;9;10;20
1355;1;9;10;21
1356;1;9;10;22
1357;1;9;10;23
1358;1;9;10;24
1359;1;9;10;25
1360;1;9;11;12
1361;1;9;11;13
1362;1;9;11;14
1363;1;9;11;15
